"","Year","Country","Populations","Emissions_Yearly_Total","Emissions_Capita","LAT","LONG","Global_Pop"
"4927","X1995","Cuba",10900795,25655.66667,2.3535592281725,22,-79.5,39283453730
"4928","X1995","Djibouti",626537,429,0.684716146053625,11.5,42.5,39283453730
"4929","X1995","Bahrain",559069,16019.66667,28.6541852019459,26,50.5,39283453730
"4930","X1995","Honduras",5575099,3879.333333,0.695832187613768,15,-86.5,39283453730
"4931","X1995","Belarus",10274231,62113.33333,6.04554572827235,53,28,39283453730
"4932","X1995","Bangladesh",117486952,22814,0.194183265559566,24,90,39283453730
"4933","X1995","Portugal",10124943,51920,5.12793010291515,39.5,-8,39283453730
"4934","X1995","Mozambique",15933452,1111,0.069727514163284,-18.25,35,39283453730
"4935","X1995","United Kingdom",57997210,564472.3333,9.58007002980546,54,-4,39283453730
"4936","X1995","French Polynesia",215798,539,2.65062697522683,-15,-140,39283453730
"4937","X1995","Tajikistan",5775404,2449.333333,0.424097315674078,39,71,39283453730
"4938","X1995","Palau",17254,113.6666667,6.58784436459178,6,134,39283453730
"4939","X1995","Sweden",8826949,50739.33333,5.74823003206808,62,15,39283453730
"4940","X1995","Peru",23827163,23881,1.00225948007323,-10,-76,39283453730
"4941","X1995","Bolivia",7470925,9423.333333,1.26133421675808,-17,-65,39283453730
"4942","X1995","Sierra Leone",3898363,286,0.07336412745555,8.5,-11.5,39283453730
"4943","X1995","Ukraine",51121722,445903.3333,8.72238484715623,49,32,39283453730
"4944","X1995","Guatemala",10015675,7164.666667,0.715345362810461,15.5,-90.25,39283453730
"4945","X1995","Greece",10671809,79178,7.41936067259075,39,22,39283453730
"4946","X1995","Burkina Faso",10692138,627,0.058641218435452,13,-2,39283453730
"4947","X1995","Cayman Islands",32792,366.6666667,11.1815890054485,19.5,-80.666667,39283453730
"4948","X1995","Libya",4775009,46016.66667,9.63698009085777,25,17,39283453730
"4949","X1995","Finland",5107802,52822,10.3414345348547,64,26,39283453730
"4950","X1995","Pakistan",127346713,84476.33333,0.663356998726252,30,70,39283453730
"4951","X1995","Grenada",100163,157.6666667,1.57410088222863,12.116667,-61.666667,39283453730
"4952","X1995","Argentina",34855160,122536.3333,3.51558659702992,-34,-64,39283453730
"4953","X1995","Belgium",10079873,112966.3333,11.2071187140288,50.833333,4,39283453730
"4954","X1995","Slovenia",1966205,14388,7.32510936889422,46.25,15.166667,39283453730
"4955","X1995","Malawi",9883350,729.6666667,0.073827868755702,-13.5,34,39283453730
"4956","X1995","Seychelles",74755,190.6666667,2.55055403206029,-4.583333,55.666667,39283453730
"4957","X1995","Morocco",26928600,30371,1.12783434712536,32,-5,39283453730
"4958","X1995","Ireland",3610958,32871.66667,9.1033090572271,53,-8,39283453730
"4959","X1995","Cambodia",11169233,1437.333333,0.138863608629169,13,105,39283453730
"4960","X1995","Armenia",3223173,3490.666667,1.08299078785615,40,45,39283453730
"4961","X1995","Georgia",5069269,2302.666667,0.454240377984807,41.999981,43.499905,39283453730
"4962","X1995","Ecuador",11384506,22810.33333,2.00362961145028,-2,-77.5,39283453730
"4963","X1995","Australia",18118416,307406,16.9664942012591,-25,135,39283453730
"4964","X1995","Afghanistan",19789880,1268.666667,0.06410683979219,33,66,39283453730
"4965","X1995","New Zealand",3675060,27030.66667,7.38609256266111,-42,174,39283453730
"4966","X1995","Comoros",494486,80.66666667,0.163132356965954,-12.166667,44.25,39283453730
"4967","X1995","India",964486155,919963,0.953837430859389,20,77,39283453730
"4968","X1995","Equatorial Guinea",442527,132,0.298286884190117,2,10,39283453730
"4969","X1995","Angola",12105105,11011,0.909616232159903,-12.5,18.5,39283453730
"4970","X1995","South Africa",41402400,353426.3333,8.53637309270316,-30,26,39283453730
"4971","X1995","Tonga",95907,110,1.14694443575547,-20,-175,39283453730
"4972","X1995","Benin",5651141,1327.333333,0.234878820636989,9.5,2.25,39283453730
"4973","X1995","Estonia",1440710,16753,11.1981823776703,59,26,39283453730
"4974","X1995","Croatia",4669001,17611,3.77189895654338,45.166667,15.5,39283453730
"4975","X1995","Austria",7935624,61724.66667,7.77817430194105,47.333333,13.333333,39283453730
"4976","X1995","Tanzania",29943732,3553,0.118655884309945,-6,35,39283453730
"4977","X1995","Samoa",168257,132,0.784514165829654,-13.803096,-172.178309,39283453730
"4978","X1995","Somalia",6524697,11,0.001685902042654,6,48,39283453730
"4979","X1995","Kiribati",77248,22,0.284797017398509,-5,-170,39283453730
"4980","X1995","Guyana",727979,1481.333333,2.03485723260332,5,-59,39283453730
"4981","X1995","Niger",9178575,920.3333333,0.10026974049167,16,8,39283453730
"4982","X1995","Kazakhstan",15925853,166716,10.4682618883899,48,68,39283453730
"4983","X1995","Sri Lanka",18229498,5797,0.318001077155279,7,81,39283453730
"4984","X1995","Senegal",8369125,3494.333333,0.417526722725892,14,-14,39283453730
"4985","X1995","Bhutan",518584,249.3333333,0.480796425137168,27.5,90.5,39283453730
"4986","X1995","Dominica",71364,80.66666667,1.130355174411,15.5,-61.333333,39283453730
"4987","X1995","Zimbabwe",11684693,15128.66667,1.29474233226895,-19,29,39283453730
"4988","X1995","Rwanda",5570206,612.3333333,0.109930105517342,-2,30,39283453730
"4989","X1995","Romania",22680954,127090.3333,5.60339451917822,46,25,39283453730
"4990","X1995","Ghana",16996901,5426.666667,0.319273888026215,8,-2,39283453730
"4991","X1995","Andorra",64699,407,6.29066909844047,42.5,1.5,39283453730
"4992","X1995","Aruba",80323,1782,22.1854263411476,12.5,-69.966667,39283453730
"4993","X1995","Mexico",92272749,328009,3.55477650286543,23,-102,39283453730
"4994","X1995","Azerbaijan",7764798,33476.66667,4.31133774074569,40.5,47.5,39283453730
"4995","X1995","Trinidad and Tobago",1261443,20966,16.6206479404935,11,-61,39283453730
"4996","X1995","Marshall Islands",51008,66,1.29391468005019,10,167,39283453730
"4997","X1995","Tunisia",8935523,15733.66667,1.76079975024032,34,9,39283453730
"4998","X1995","Brazil",161848162,258324,1.59608856107986,-10,-55,39283453730
"4999","X1995","Denmark",5233364,55135.66667,10.5354159708109,56,10,39283453730
"5000","X1995","Indonesia",199400339,224920.6667,1.12798537187382,-5,120,39283453730
"5001","X1995","Uzbekistan",22919357,100903,4.40252315979022,41.707542,63.84911,39283453730
"5002","X1995","Sao Tome and Principe",127935,77,0.372585036672268,1,7,39283453730
"5003","X1995","Nigeria",110014688,34914,0.317357624101974,10,8,39283453730
"5004","X1995","Madagascar",13129227,1312.666667,0.099980498978856,-20,47,39283453730
"5005","X1995","Greenland",55617,506,9.0979376809249,72,-40,39283453730
"5006","X1995","Nicaragua",4637040,2779.333333,0.59937661381686,13,-85,39283453730
"5007","X1995","Papua New Guinea",4715617,2038.666667,0.432322359230333,-6,147,39283453730
"5008","X1995","Vanuatu",168263,66,0.392243095630055,-16,167,39283453730
"5009","X1995","Bosnia and Herzegovina",3332098,3542,1.02888130341104,44.25,17.833333,39283453730
"5010","X1995","Malaysia",20720810,121121,5.84537959664704,2.5,112.5,39283453730
"5011","X1995","Italy",56968039,438654.3333,7.55280810467544,42.833333,12.833333,39283453730
"5012","X1995","Bermuda",61405,465.6666667,7.58353011426865,32.333333,-64.75,39283453730
"5013","X1995","Mali",9824510,469.3333333,0.047771678519675,17,-4,39283453730
"5014","X1995","Spain",39426834,241710.3333,6.1306046874911,40,-4,39283453730
"5015","X1995","Qatar",501371,30822,61.4754343589876,25.5,51.25,39283453730
"5016","X1995","Barbados",263416,828.6666667,3.14584788572701,13.166667,-59.533333,39283453730
"5017","X1995","Antigua and Barbuda",68642,322.6666667,4.70071773355477,17.05,-61.8,39283453730
"5018","X1995","Guinea-Bissau",1125392,282.3333333,0.250875546772443,12,-15,39283453730
"5019","X1995","Poland",38391778,346782.3333,9.03272396848443,52,20,39283453730
"5020","X1995","Mauritius",1137098,1829.666667,1.60906682332276,-20.3,57.583333,39283453730
"5021","X1995","Colombia",36453337,59605.33333,1.63521380772356,4,-72,39283453730
"5022","X1995","Mauritania",2292053,2984.666667,1.30218047604775,20,-12,39283453730
"5023","X1995","Zambia",8919456,2170.666667,0.243363122892996,-15,30,39283453730
"5024","X1995","Uruguay",3223401,4590.666667,1.42416865499101,-33,-56,39283453730
"5025","X1995","Algeria",28291591,94684.33333,3.346730600387,28,3,39283453730
"5026","X1995","Uganda",20831075,993.6666667,0.047701170806916,2,33,39283453730
"5027","X1995","Thailand",59650157,181445,2.80921864687352,15,100,39283453730
"5028","X1995","Maldives",248712,275,1.10569654861848,3.2,73,39283453730
"5029","X1995","Lebanon",3462974,13618,3.93245805483957,33.833333,35.833333,39283453730
"5030","X1995","Hungary",10331403,60049,5.81263422467081,47,20,39283453730
"5031","X1995","Eritrea",3212503,297,0.092451275531883,15,39,39283453730
"5032","X1995","Oman",2232018,16951,7.12135834030012,21,57,39283453730
"5033","X1995","Ethiopia",57042197,2152.333333,0.037732300762072,8,38,39283453730
"5034","X1995","Swaziland",963591,454.6666667,0.471846111749349,-26.5,31.5,39283453730
"5035","X1995","Turkey",58864649,171955.6667,2.92120431511732,39.059012,34.911546,39283453730
"5036","X1995","Panama",2676926,3472.333333,1.11496046833819,9,-80,39283453730
"5037","X1995","China",1213986610,3319983.333,2.73477755519341,35,105,39283453730
"5038","X1995","Singapore",3481674,47105.66667,13.5296029055755,1.366667,103.8,39283453730
"5039","X1995","Japan",124486744,1183838.333,9.50975425016408,36,138,39283453730
"5040","X1995","Guinea",7565235,1250.333333,0.165273561671691,11,-10,39283453730
"5041","X1995","Malta",386576,2126.666667,5.50128995764524,35.916667,14.433333,39283453730
"5042","X1995","Chile",14409416,42452.66667,2.94617538050582,-30,-71,39283453730
"5043","X1995","Namibia",1651352,1741.666667,0.988079262729368,-22,17,39283453730
"5044","X1995","United Arab Emirates",2348539,70634.66667,30.0760032797695,24,54,39283453730
"5045","X1995","Cyprus",855424,5716.333333,6.48956930520225,35,33,39283453730
"5046","X1995","Moldova",4338750,11190.66667,2.57923749159704,47,29,39283453730
"5047","X1995","Switzerland",7018702,39229.66667,5.58930506903793,47,8,39283453730
"5048","X1995","Israel",5332079,54230,10.1705169784619,31.5,34.75,39283453730
"5049","X1995","Netherlands",15422165,176293.3333,10.7656955643603,52.5,5.75,39283453730
"5050","X1995","Jordan",4382005,13555.66667,3.09348498385252,31,36,39283453730
"5051","X1995","Solomon Islands",356404,161.3333333,0.452669816650019,-8,159,39283453730
"5052","X1995","Paraguay",4795365,3963.666667,0.826562037856694,-22.993333,-57.996389,39283453730
"5053","X1995","Cameroon",13940337,4363.333333,0.313000563281457,6,12,39283453730
"5054","X1995","New Caledonia",190756,1730.666667,9.07267224447287,-21.5,165.5,39283453730
"5055","X1995","Albania",3141102,2086.333333,0.664204261222123,41,20,39283453730
"5056","X1995","Turks and Caicos Islands",15333,11,0.717406900150003,21.733333,-71.583333,39283453730
"5057","X1995","Gabon",1087327,3857.333333,3.54753752397699,-1,11.75,39283453730
"5058","X1995","Cote d'Ivoire",14677200,7131.666667,0.485901034711434,8,-5,39283453730
"5059","X1995","Kuwait",1627911,54816.66667,33.6730120176512,29.5,47.75,39283453730
"5060","X1995","Canada",29302092,459748.6667,15.689960521135,60,-96,39283453730
"5061","X1995","Sudan",23974432,4601.666667,0.191940591821598,16,30,39283453730
"5062","X1995","Togo",4085492,953.3333333,0.233346028662725,8,1.166667,39283453730
"5063","X1995","Bulgaria",8356624,57999.33333,6.94052207366675,43,25,39283453730
"5064","X1995","Germany",81929441,865674.3333,10.5460461602157,51.5,10.5,39283453730
"5065","X1995","Turkmenistan",4188010,34617,8.26573957559796,40,60,39283453730
"5066","X1995","United States",266323717,5237492.333,19.3587714932697,39.828175,-98.5795,39283453730
"5067","X1995","Iceland",267478,1947,7.27910332812418,65,-18,39283453730
"5068","X1995","Suriname",435920,2181.666667,5.00474093105769,4,-56,39283453730
"5069","X1995","Latvia",2492095,9639.666667,3.8680975912502,57,25,39283453730
"5070","X1995","Nepal",21594872,2035,0.094235335129562,28,84,39283453730
"5071","X1995","Mongolia",2306131,7923.666667,3.43591351344163,46,105,39283453730
"5072","X1996","Sao Tome and Principe",130499,77,0.365264612500223,1,7,39855347632
"5073","X1996","Namibia",1700975,1906.666667,1.02823380708123,-22,17,39855347632
"5074","X1996","Israel",5486774,54395,9.91384008162173,31.5,34.75,39855347632
"5075","X1996","Gabon",1118215,3534.666667,3.16099020909813,-1,11.75,39855347632
"5076","X1996","Turks and Caicos Islands",15859,11,0.693612459802005,21.733333,-71.583333,39855347632
"5077","X1996","Chile",14630769,48513.66667,3.31586580764597,-30,-71,39855347632
"5078","X1996","El Salvador",5791403,4895,0.845218334831819,13.833333,-88.916667,39855347632
"5079","X1996","Australia",18319637,329230,17.9714259622066,-25,135,39855347632
"5080","X1996","Latvia",2462617,9493,3.85484222678557,57,25,39855347632
"5081","X1996","Cyprus",873277,5936.333333,6.60042575265351,35,33,39855347632
"5082","X1996","Brazil",164342524,284757,1.73270431212314,-10,-55,39855347632
"5083","X1996","Malta",389277,2247.666667,5.77395188173631,35.916667,14.433333,39855347632
"5084","X1996","Trinidad and Tobago",1268851,21780,17.1651360167585,11,-61,39855347632
"5085","X1996","Fiji",784713,894.6666667,1.14011959361788,-18,178,39855347632
"5086","X1996","Ghana",17429209,5756.666667,0.330288463846332,8,-2,39855347632
"5087","X1996","Ecuador",11584074,23888.33333,2.06217029806037,-2,-77.5,39855347632
"5088","X1996","Panama",2731717,4880.333333,1.69258626229096,9,-80,39855347632
"5089","X1996","Argentina",35287113,129206,3.66156335883868,-34,-64,39855347632
"5090","X1996","Tajikistan",5860334,2827,0.482395713281871,39,71,39855347632
"5091","X1996","Armenia",3172185,2607,0.821831009225502,40,45,39855347632
"5092","X1996","France",58057570,408089,7.02904031291699,46,2,39855347632
"5093","X1996","Germany",82200333,891220,10.8215295591726,51.5,10.5,39855347632
"5094","X1996","Jamaica",2484672,10197,4.10396221312109,18.25,-77.5,39855347632
"5095","X1996","Nicaragua",4733164,2874.666667,0.607345671239506,13,-85,39855347632
"5096","X1996","Belgium",10098192,119614,11.8450906855405,50.833333,4,39855347632
"5097","X1996","Equatorial Guinea",457321,117.3333333,0.25656668583628,2,10,39855347632
"5098","X1996","Guinea",7805735,1272.333333,0.162999811463409,11,-10,39855347632
"5099","X1996","India",982553253,1002133,1.01992741765403,20,77,39855347632
"5100","X1996","Solomon Islands",366363,161.3333333,0.440364702039598,-8,159,39855347632
"5101","X1996","New Caledonia",195116,1763.666667,9.03906735822109,-21.5,165.5,39855347632
"5102","X1996","South Africa",42175740,358607.3333,8.50269214798207,-30,26,39855347632
"5103","X1996","Ethiopia",58774378,3729,0.063446013839568,8,38,39855347632
"5104","X1996","Canada",29582222,467841,15.8149377690425,60,-96,39855347632
"5105","X1996","Singapore",3576537,55300.66667,15.4620703397355,1.366667,103.8,39855347632
"5106","X1996","Costa Rica",3557095,4748.333333,1.33489078400586,10,-84,39855347632
"5107","X1996","Burkina Faso",10992170,707.6666667,0.064379159589659,13,-2,39855347632
"5108","X1996","Moldova",4307683,11520.66667,2.67444625490471,47,29,39855347632
"5109","X1996","China",1226134423,3462774.333,2.82413924120097,35,105,39855347632
"5110","X1996","Nigeria",112618306,40417.66667,0.358890735460598,10,8,39855347632
"5111","X1996","Togo",4208738,1059.666667,0.251777769646546,8,1.166667,39855347632
"5112","X1996","Netherlands",15517122,186340,11.540091003989,52.5,5.75,39855347632
"5113","X1996","Denmark",5255213,68596,13.0529438102699,56,10,39855347632
"5114","X1996","Marshall Islands",51389,66,1.28432154741287,10,167,39855347632
"5115","X1996","Poland",38398942,358790.6667,9.34376438461942,52,20,39855347632
"5116","X1996","Algeria",28786855,96558,3.35423928734139,28,3,39855347632
"5117","X1996","United Kingdom",58156871,580554.3333,9.82361424958139,54,-4,39855347632
"5118","X1996","Dominica",71184,73.33333333,1.03019405109762,15.5,-61.333333,39855347632
"5119","X1996","Suriname",441896,2130.333333,4.82089300046466,4,-56,39855347632
"5120","X1996","Mongolia",2325369,8041,3.45794581419121,46,105,39855347632
"5121","X1996","Seychelles",75494,198,2.622724984767,-4.583333,55.666667,39855347632
"5122","X1996","Botswana",1623704,3138.666667,1.9330288443378,-22,24,39855347632
"5123","X1996","Colombia",37112621,60518.33333,1.63076598658984,4,-72,39855347632
"5124","X1996","New Zealand",3717342,28706.33333,7.73805584743077,-42,174,39855347632
"5125","X1996","Sudan",24601180,4268,0.17348761319579,16,30,39855347632
"5126","X1996","Philippines",70831419,62157.33333,0.877539010383702,13,122,39855347632
"5127","X1996","Japan",124814986,1205501,9.65830337071864,36,138,39855347632
"5128","X1996","Niger",9499892,1015.666667,0.106913496139395,16,8,39855347632
"5129","X1996","Guyana",728990,1529,2.09742246121346,5,-59,39855347632
"5130","X1996","Cambodia",11458858,1628,0.141113538539355,13,105,39855347632
"5131","X1996","Rwanda",5803830,630.6666667,0.108663876555079,-2,30,39855347632
